iy,ix,pixel_group,lon,lat,y_ucd_wm2,y_wpp,dT_cool,Tset_C,Tout_C,RH,pop,infil,bvol,bldh,ahem,year
95,88,95_88,88.4097900390625,22.46240234375,1.4213480949401855,290.87699246407277,6.675201416015625,24.0,30.675201416015625,77.36975751131259,4886.42333984375,52.62201690673828,25442.119140625,7.896292209625244,256997.671875,2019
95,89,95_89,88.41952514648438,22.462379455566406,1.434544324874878,483.28469775037416,6.70428466796875,24.0,30.70428466796875,77.31236954049106,2968.321533203125,47.346153259277344,18790.884765625,6.699317455291748,164190.1875,2019
96,56,96_56,88.0982666015625,22.471221923828125,1.5556219816207886,341.1400613768896,6.832244873046875,24.0,30.832244873046875,76.98194651092169,4560.068359375,31.089508056640625,14949.958984375,6.935079097747803,113595.984375,2019
96,57,96_57,88.1080322265625,22.471237182617188,1.518959879875183,231.1106707724548,6.767852783203125,24.0,30.767852783203125,77.20275972241907,6572.43505859375,32.822059631347656,15426.029296875,7.21380090713501,248387.421875,2019
96,58,96_58,88.11773681640625,22.47124481201172,0.0,0.0,5.460540771484375,24.0,29.460540771484375,85.97057718526224,6801.83740234375,23.920215606689453,7299.5068359375,3.7482876777648926,353806.6875,2019
96,59,96_59,88.12750244140625,22.471267700195312,0.0,0.0,5.556304931640625,24.0,29.556304931640625,85.49093640005854,1175.2943115234375,4.935823917388916,1862.3204345703125,1.8104209899902344,59941.84765625,2019
96,60,96_60,88.13720703125,22.471275329589844,16.004812240600586,5438.296387137138,7.567962646484375,24.0,31.567962646484375,73.33003454555829,2942.982666015625,15.35163688659668,9496.3857421875,5.266138553619385,159416.28125,2019
96,61,96_61,88.14697265625,22.471298217773438,0.0,0.0,7.19757080078125,24.0,31.19757080078125,76.44125743888873,4833.7841796875,26.684551239013672,11649.4697265625,6.468221664428711,217832.171875,2019
96,62,96_62,88.15667724609375,22.47130584716797,1.5552765130996704,303.83010729897643,6.861419677734375,24.0,30.861419677734375,77.02096314269606,5118.90185546875,19.252973556518555,7968.4853515625,5.340779781341553,316987.4375,2019
96,63,96_63,88.16644287109375,22.4713134765625,1.585925579071045,292.8396015872962,6.805206298828125,24.0,30.805206298828125,77.32638688711175,5415.68017578125,27.69129180908203,10038.1318359375,5.813068389892578,333285.21875,2019
96,76,96_76,88.29296875,22.471397399902344,1.5183316469192505,256.25767849671496,6.722900390625,24.0,30.722900390625,77.35818499475586,5925.01904296875,32.89997482299805,21913.283203125,7.055220603942871,357405.28125,2019
96,77,96_77,88.302734375,22.471397399902344,1.528681755065918,229.6855053265634,6.77508544921875,24.0,30.77508544921875,76.92348975162221,6655.54296875,57.85122299194336,34543.33984375,9.225933074951172,350297.3125,2019
96,78,96_78,88.31243896484375,22.471397399902344,1.5389480590820312,184.01669818887703,6.794677734375,24.0,30.794677734375,76.93872536256524,8363.0888671875,79.19994354248047,40017.09765625,9.494321823120117,443060.96875,2019
96,81,96_81,88.3416748046875,22.471397399902344,1.5700618028640747,226.47002867317724,6.859130859375,24.0,30.859130859375,76.16591421188757,6932.75732421875,49.23050308227539,30670.7578125,8.301810264587402,377336.03125,2019
96,82,96_82,88.35137939453125,22.471397399902344,1.589018702507019,256.1788515166364,7.002899169921875,24.0,31.002899169921875,75.22531117923047,6202.77099609375,63.475311279296875,37889.32421875,9.077415466308594,216970.28125,2019
96,83,96_83,88.36114501953125,22.471397399902344,3.8921637535095215,478.9015093552243,7.107696533203125,24.0,31.107696533203125,74.45768526938838,8127.27392578125,74.07438659667969,44251.0546875,10.009726524353027,384349.1875,2019
96,84,96_84,88.370849609375,22.471397399902344,3.8338510990142822,387.49294143135546,7.100921630859375,24.0,31.100921630859375,74.5730825956647,9893.9892578125,77.85052490234375,51573.32421875,11.486867904663086,548600.5,2019
96,85,96_85,88.380615234375,22.471397399902344,3.8752505779266357,368.57370287022144,7.206268310546875,24.0,31.206268310546875,74.38453375788359,10514.1806640625,81.91735076904297,55232.51171875,12.546866416931152,2701055.0,2019
96,86,96_86,88.39031982421875,22.471397399902344,1.544976830482483,229.67373698821922,6.895751953125,24.0,30.895751953125,76.19349084028403,6726.8330078125,69.78736114501953,44141.671875,11.194272994995117,2101675.75,2019
96,87,96_87,88.40008544921875,22.471389770507812,1.5120344161987305,280.84708873332653,6.836395263671875,24.0,30.836395263671875,76.49883041744768,5383.8349609375,51.9602165222168,37252.17578125,9.924921035766602,238400.5625,2019
96,88,96_88,88.4097900390625,22.471389770507812,1.4684988260269165,268.3764398364087,6.7249755859375,24.0,30.7249755859375,77.19966273467078,5471.78759765625,53.69230270385742,32896.48828125,8.782970428466797,236452.359375,2019
97,55,97_55,88.08853149414062,22.480209350585938,0.0,0.0,7.145355224609375,24.0,31.145355224609375,76.78607436286555,4386.39697265625,7.037726402282715,5453.10986328125,4.127274036407471,94150.6875,2019
97,56,97_56,88.0982666015625,22.48023223876953,1.585322618484497,139.05235792870732,6.8875732421875,24.0,30.8875732421875,76.59446519082894,11400.904296875,12.275472640991211,9447.7578125,6.04176139831543,538906.6875,2019
97,57,97_57,88.10800170898438,22.480239868164062,0.0,0.0,7.00927734375,24.0,31.00927734375,77.41748642264082,5330.15087890625,9.92725944519043,8860.287109375,6.516463279724121,152098.484375,2019
97,58,97_58,88.11773681640625,22.480255126953125,0.0,0.0,7.00543212890625,24.0,31.00543212890625,77.00596949945292,4354.638671875,6.356713771820068,5968.24267578125,4.796163082122803,165574.171875,2019
97,59,97_59,88.12747192382812,22.480270385742188,0.0,0.0,6.99713134765625,24.0,30.99713134765625,77.53613168331339,2360.406494140625,3.6921725273132324,2935.8115234375,2.356050968170166,73126.0546875,2019
97,60,97_60,88.13720703125,22.48028564453125,0.0,0.0,5.825653076171875,24.0,29.825653076171875,84.24190108787764,1559.9979248046875,10.091145515441895,2188.57275390625,1.4150478839874268,80326.7890625,2019
97,61,97_61,88.14694213867188,22.48028564453125,0.0,0.0,5.56060791015625,24.0,29.56060791015625,85.58284412582712,1297.1844482421875,13.95604419708252,2026.2286376953125,1.400769829750061,53436.8984375,2019
97,62,97_62,88.15667724609375,22.480308532714844,0.0,0.0,5.6600341796875,24.0,29.6600341796875,84.94844296440715,1247.4666748046875,7.305010795593262,2087.5341796875,1.2884852886199951,80323.984375,2019
97,63,97_63,88.16641235351562,22.480308532714844,0.0,0.0,5.628265380859375,24.0,29.628265380859375,85.0529605287753,1619.154296875,2.434020757675171,8135.41455078125,3.1301186084747314,93023.9296875,2019
97,64,97_64,88.1761474609375,22.480316162109375,1.585636854171753,352.36547053452404,6.84613037109375,24.0,30.84613037109375,76.98610232623301,4499.97802734375,23.43330955505371,18332.23828125,6.539876937866211,255659.125,2019
97,75,97_75,88.28326416015625,22.480392456054688,1.5531834363937378,336.93890224838515,6.792510986328125,24.0,30.792510986328125,76.93394324537576,4609.6884765625,25.126001358032227,22266.6015625,7.151305675506592,259605.703125,2019
97,76,97_76,88.29296875,22.48040771484375,1.549155592918396,250.82018887542466,6.844146728515625,24.0,30.844146728515625,76.57316209692067,6176.359375,51.35345458984375,33773.82421875,9.20166015625,338320.375,2019
97,77,97_77,88.302734375,22.48040771484375,1.55935537815094,210.19675113717042,6.937347412109375,24.0,30.937347412109375,76.167557491761,7418.55126953125,65.43962097167969,42354.50390625,10.370872497558594,276941.03125,2019
97,78,97_78,88.31243896484375,22.48040771484375,1.542561411857605,151.07942697847236,6.9329833984375,24.0,30.9329833984375,76.21744028682254,10210.267578125,80.61770629882812,44720.68359375,10.545828819274902,474754.0,2019
97,79,97_79,88.32220458984375,22.48040771484375,1.5642818212509155,208.07500457243566,6.999969482421875,24.0,30.999969482421875,75.63512235222316,7517.875,73.14725494384766,36220.80859375,9.187166213989258,345732.03125,2019
97,80,97_80,88.3319091796875,22.48040771484375,1.5643261671066284,305.4113391544147,7.019439697265625,24.0,31.019439697265625,75.23062771063661,5122.0302734375,58.79553985595703,32026.09765625,8.318977355957031,281915.46875,2019
97,81,97_81,88.3416748046875,22.48040771484375,3.8449971675872803,508.6373359769761,7.16510009765625,24.0,31.16510009765625,74.36624659339859,7559.408203125,68.73646545410156,39673.95703125,9.03901195526123,440089.5,2019
97,82,97_82,88.35137939453125,22.48040771484375,1.6034462451934814,173.43218339229435,7.038116455078125,24.0,31.038116455078125,75.01113385223805,9245.37890625,71.28760528564453,47298.51171875,10.734362602233887,549464.9375,2019
97,83,97_83,88.36114501953125,22.48040771484375,3.973801374435425,331.2926451998023,7.400054931640625,24.0,31.400054931640625,72.9030964643553,11994.8369140625,76.25935363769531,55250.72265625,12.119901657104492,645612.625,2019
97,84,97_84,88.370849609375,22.48040771484375,3.902240037918091,314.9549620558246,7.23382568359375,24.0,31.23382568359375,73.95459440699597,12389.8349609375,82.53192901611328,59094.23046875,12.293993949890137,1884736.25,2019
97,85,97_85,88.380615234375,22.48040771484375,3.8536489009857178,346.26173778767634,7.171234130859375,24.0,31.171234130859375,74.52653648224425,11129.294921875,87.83937072753906,57339.06640625,12.230446815490723,3015653.75,2019
97,86,97_86,88.39031982421875,22.480392456054688,1.5061966180801392,259.9841994667303,6.915435791015625,24.0,30.915435791015625,76.02619459847057,5793.416015625,75.70116424560547,43441.13671875,11.348082542419434,979894.0625,2019
97,87,97_87,88.40008544921875,22.480392456054688,1.5118240118026733,369.6981077037345,6.85931396484375,24.0,30.85931396484375,76.44223785265521,4089.347412109375,53.47511672973633,30758.755859375,9.514735221862793,142474.609375,2019
97,88,97_88,88.40982055664062,22.480377197265625,1.4670616388320923,410.55128741103726,6.728302001953125,24.0,30.728302001953125,77.26775773974305,3573.394287109375,41.42481994628906,28172.353515625,8.130859375,87031.5390625,2019
98,55,98_55,88.0885009765625,22.48919677734375,0.0,0.0,7.16693115234375,24.0,31.16693115234375,76.51452020478283,2895.634521484375,0.0,1748.9962158203125,2.551992654800415,99603.09375,2019
98,56,98_56,88.0982666015625,22.489219665527344,0.0,0.0,7.1622314453125,24.0,31.1622314453125,76.45762353793262,5331.0966796875,0.30705809593200684,3458.59765625,3.708753824234009,179172.171875,2019
98,57,98_57,88.10797119140625,22.489227294921875,0.0,0.0,7.0711669921875,24.0,31.0711669921875,76.85716987561405,5886.16259765625,0.5958277583122253,3253.847900390625,3.649864673614502,242919.859375,2019
98,58,98_58,88.11773681640625,22.48925018310547,0.0,0.0,7.04315185546875,24.0,31.04315185546875,76.88760028079632,13040.361328125,2.8502893447875977,2902.2939453125,3.6194074153900146,677037.1875,2019
98,59,98_59,88.12744140625,22.4892578125,0.0,0.0,7.03631591796875,24.0,31.03631591796875,77.17828186955022,8413.8447265625,1.5689911842346191,2885.421630859375,3.3998305797576904,418737.40625,2019
98,60,98_60,88.13720703125,22.489273071289062,0.0,0.0,6.954010009765625,24.0,30.954010009765625,78.23067383585493,2633.41015625,5.463174343109131,5867.19140625,3.86185884475708,89365.2578125,2019
98,61,98_61,88.14694213867188,22.489280700683594,0.0,0.0,7.0919189453125,24.0,31.0919189453125,76.91175746757213,3274.73779296875,15.479597091674805,7673.9541015625,4.422074794769287,95917.6484375,2019
98,62,98_62,88.15667724609375,22.489303588867188,0.0,0.0,6.811981201171875,24.0,30.811981201171875,79.09365081040846,2275.87109375,12.926326751708984,3282.169189453125,2.965770721435547,125727.3671875,2019
98,63,98_63,88.16641235351562,22.48931121826172,0.0,0.0,6.65545654296875,24.0,30.65545654296875,79.78370860830272,2896.24462890625,4.568783283233643,2670.592041015625,2.31123423576355,160103.515625,2019
98,64,98_64,88.1761474609375,22.48931121826172,0.0,0.0,5.656707763671875,24.0,29.656707763671875,84.8116192121829,2527.47705078125,22.643877029418945,11620.0205078125,3.922880172729492,102449.9375,2019
98,65,98_65,88.18588256835938,22.48931884765625,1.6228408813476562,299.2309681062487,6.922119140625,24.0,30.922119140625,76.67009347339102,5423.3720703125,42.8834342956543,23560.90234375,7.309669494628906,273908.375,2019
98,66,98_66,88.19561767578125,22.48932647705078,1.5576452016830444,237.9991800740231,6.822967529296875,24.0,30.822967529296875,77.14577504897058,6544.75048828125,41.29258346557617,19879.162109375,7.81586217880249,393010.6875,2019
98,73,98_73,88.26376342773438,22.4893798828125,1.5537691116333008,304.81175207414134,6.794403076171875,24.0,30.794403076171875,76.89915314203293,5097.47119140625,22.713706970214844,10352.4560546875,5.02699089050293,324794.875,2019
98,74,98_74,88.27349853515625,22.4893798828125,1.6077545881271362,278.74087280830105,6.870330810546875,24.0,30.870330810546875,76.46616474705915,5767.91845703125,21.37752914428711,17227.697265625,6.574783802032471,362535.21875,2019
98,75,98_75,88.28323364257812,22.489402770996094,1.5889030694961548,248.06487473960064,6.956756591796875,24.0,30.956756591796875,76.04278551750662,6405.19189453125,25.3829402923584,27081.125,7.988393306732178,400609.40625,2019
98,76,98_76,88.29296875,22.489402770996094,1.56174898147583,246.07744365078787,6.984344482421875,24.0,30.984344482421875,75.89868624919718,6346.5751953125,33.8820686340332,35309.1484375,9.23006534576416,386311.40625,2019
98,77,98_77,88.30270385742188,22.489402770996094,1.5715893507003784,215.8963412630004,7.045928955078125,24.0,31.045928955078125,75.51384855541636,7279.3701171875,57.73282241821289,43332.69140625,10.430088996887207,413903.34375,2019
98,78,98_78,88.31243896484375,22.489402770996094,3.8515207767486572,351.94744860766417,7.1533203125,24.0,31.1533203125,74.84607033182712,10943.4541015625,77.64034271240234,44833.46875,10.25284481048584,656593.0,2019
98,79,98_79,88.32220458984375,22.489402770996094,1.5801862478256226,141.3684208227201,7.078643798828125,24.0,31.078643798828125,75.06234819495852,11177.7880859375,74.86310577392578,40726.93359375,9.33246898651123,486553.875,2019
98,80,98_80,88.3319091796875,22.489402770996094,1.5867599248886108,207.47485297701394,7.162109375,24.0,31.162109375,74.36625673455724,7647.96240234375,66.95265197753906,41960.7421875,10.0883150100708,454357.4375,2019
98,81,98_81,88.3416748046875,22.489402770996094,1.6075439453125,155.18400643917562,7.261810302734375,24.0,31.261810302734375,73.74356065067249,10358.9541015625,65.72879791259766,45974.5234375,11.70454216003418,614716.4375,2019
98,82,98_82,88.35137939453125,22.489402770996094,3.94476056098938,247.54280926621107,7.266876220703125,24.0,31.266876220703125,73.59722458633678,15935.669921875,63.355159759521484,42942.92578125,10.782952308654785,891327.5625,2019
98,83,98_83,88.36114501953125,22.489402770996094,3.982609748840332,243.09598738869403,7.437469482421875,24.0,31.437469482421875,72.91253973879186,16382.869140625,59.01148223876953,45160.60546875,10.392843246459961,899120.1875,2019
98,84,98_84,88.37088012695312,22.489402770996094,3.8961710929870605,241.09504289872967,7.275115966796875,24.0,31.275115966796875,73.78838366428771,16160.3115234375,78.4040298461914,57112.97265625,12.543808937072754,1140698.125,2019
98,85,98_85,88.380615234375,22.489402770996094,3.8164258003234863,353.5693418948306,7.233734130859375,24.0,31.233734130859375,74.22115285494645,10793.9951171875,85.87570190429688,60936.921875,13.278014183044434,1040078.875,2019
98,86,98_86,88.39035034179688,22.489402770996094,1.5036364793777466,200.9349426237611,6.9334716796875,24.0,30.9334716796875,75.98913343825562,7483.20068359375,83.29523468017578,53504.625,12.442854881286621,381520.0,2019
98,87,98_87,88.40008544921875,22.4893798828125,1.4903661012649536,290.6784669913876,6.885009765625,24.0,30.885009765625,76.41781710151403,5127.1982421875,63.342979431152344,35672.6484375,9.935240745544434,279742.75,2019
98,88,98_88,88.40982055664062,22.4893798828125,1.4632333517074585,464.9424515594109,6.75,24.0,30.75,77.24120518373108,3147.1279296875,42.01559829711914,23214.021484375,7.199123382568359,84636.0234375,2019
99,56,99_56,88.09823608398438,22.498214721679688,0.0,0.0,7.1414794921875,24.0,31.1414794921875,76.49924322261484,8021.49560546875,0.0,1836.31787109375,2.9655332565307617,390139.125,2019
99,57,99_57,88.10797119140625,22.498214721679688,0.0,0.0,7.130096435546875,24.0,31.130096435546875,76.4802493386148,3921.90966796875,0.0,2360.76904296875,3.211615800857544,111525.875,2019
99,58,99_58,88.11770629882812,22.498245239257812,0.0,0.0,7.087371826171875,24.0,31.087371826171875,76.72175102649084,3956.505126953125,0.028907855972647667,2274.83056640625,3.1063201427459717,158157.359375,2019
99,59,99_59,88.12744140625,22.498268127441406,0.0,0.0,6.62823486328125,24.0,30.62823486328125,79.44997498667365,4949.10693359375,1.3553078174591064,2720.87744140625,3.893904209136963,160806.78125,2019
99,60,99_60,88.13717651367188,22.498275756835938,0.0,0.0,7.01824951171875,24.0,31.01824951171875,77.42514909126716,4644.18310546875,0.7298098802566528,3469.420654296875,3.916703939437866,118097.859375,2019
99,61,99_61,88.14691162109375,22.498275756835938,0.0,0.0,7.077392578125,24.0,31.077392578125,76.90827140658804,5376.3369140625,0.0,5283.5166015625,4.249743461608887,172692.46875,2019
99,62,99_62,88.15664672851562,22.49829864501953,0.0,0.0,7.040069580078125,24.0,31.040069580078125,77.16791869009396,5334.544921875,0.0,4508.39111328125,4.173820972442627,284342.4375,2019
99,63,99_63,88.1663818359375,22.49829864501953,0.0,0.0,7.1094970703125,24.0,31.1094970703125,76.70739441063671,7341.4033203125,0.6476116180419922,7019.6953125,4.692930698394775,384921.71875,2019
99,64,99_64,88.1761474609375,22.498313903808594,1.6120573282241821,264.68554741913243,6.929290771484375,24.0,30.929290771484375,76.3849627559628,6090.46240234375,19.60259246826172,13008.1611328125,5.331394195556641,322767.5,2019
99,65,99_65,88.18585205078125,22.498313903808594,0.0,0.0,5.67730712890625,24.0,29.67730712890625,84.66172400345452,1888.3726806640625,29.17445182800293,11092.0859375,4.161366939544678,94375.7109375,2019
99,66,99_66,88.19561767578125,22.498321533203125,1.5960392951965332,684.4909660671404,6.9361572265625,24.0,30.9361572265625,76.57362631942705,2331.717041015625,22.771610260009766,14187.1572265625,5.881873607635498,140374.234375,2019
99,67,99_67,88.20535278320312,22.498336791992188,0.0,0.0,7.086578369140625,24.0,31.086578369140625,77.07234968648058,3145.688720703125,26.949420928955078,10658.990234375,5.561756610870361,210590.015625,2019
99,68,99_68,88.215087890625,22.498336791992188,0.0,0.0,7.015106201171875,24.0,31.015106201171875,77.50964934739972,3899.724609375,15.93042278289795,10144.9833984375,4.873601913452148,257142.03125,2019
99,69,99_69,88.22482299804688,22.49835968017578,1.5522814989089966,280.546235683114,6.79656982421875,24.0,30.79656982421875,77.27912046201638,5533.068359375,34.498680114746094,16990.69140625,6.2524824142456055,334571.71875,2019
99,72,99_72,88.2540283203125,22.498367309570312,0.0,0.0,7.09039306640625,24.0,31.09039306640625,76.7870981745561,6667.33837890625,29.242891311645508,10358.2216796875,5.574280738830566,425294.0,2019
99,73,99_73,88.26376342773438,22.498367309570312,0.0,0.0,7.110015869140625,24.0,31.110015869140625,76.72297396673007,4465.3125,20.8970890045166,7927.9931640625,4.67620849609375,295462.0625,2019
99,74,99_74,88.27349853515625,22.498367309570312,1.617549180984497,427.5540622042427,7.015411376953125,24.0,31.015411376953125,75.59799762941151,3783.26220703125,9.622475624084473,10088.2177734375,5.213606834411621,255570.171875,2019
99,75,99_75,88.28323364257812,22.498374938964844,0.0,0.0,6.904815673828125,24.0,30.904815673828125,78.66488079363012,3485.875732421875,5.492304801940918,10922.9013671875,5.2170186042785645,236826.1875,2019
99,76,99_76,88.29296875,22.498390197753906,1.5816932916641235,404.6594217567782,7.107574462890625,24.0,31.107574462890625,75.1018587012654,3908.702392578125,5.970104694366455,17491.4921875,5.878157138824463,221776.375,2019
99,77,99_77,88.30270385742188,22.498390197753906,1.584282398223877,234.00205888848,7.16180419921875,24.0,31.16180419921875,74.70560705073075,6770.3779296875,36.840145111083984,32938.89453125,7.866148948669434,288474.15625,2019
99,78,99_78,88.31243896484375,22.498390197753906,3.9756217002868652,351.280550778091,7.41522216796875,24.0,31.41522216796875,73.4085388219313,11317.51171875,77.40536499023438,43921.234375,9.473738670349121,591807.6875,2019
99,79,99_79,88.32220458984375,22.498390197753906,3.880986452102661,304.33557358024905,7.29058837890625,24.0,31.29058837890625,74.08207501679642,12752.326171875,84.27434539794922,48087.39453125,10.454896926879883,556816.125,2019
99,80,99_80,88.3319091796875,22.498390197753906,1.5824025869369507,144.81526516601764,7.1845703125,24.0,31.1845703125,74.52734428405039,10927.04296875,78.57150268554688,45249.88671875,10.34858512878418,609743.1875,2019
99,81,99_81,88.3416748046875,22.498390197753906,1.6091667413711548,115.93032951902737,7.223052978515625,24.0,31.223052978515625,74.25389910553606,13880.4638671875,77.81120300292969,41216.51953125,11.228453636169434,1416734.5,2019
99,82,99_82,88.35137939453125,22.498390197753906,3.927386522293091,322.7941403901644,7.27880859375,24.0,31.27880859375,73.71270062270109,12166.845703125,69.50701141357422,37961.9765625,11.120827674865723,1200571.875,2019
99,83,99_83,88.36114501953125,22.498390197753906,3.885896682739258,332.25380375394286,7.379913330078125,24.0,31.379913330078125,73.32712030196822,11695.5673828125,66.48994445800781,45095.296875,11.67346477508545,1166884.0,2019
99,84,99_84,88.37088012695312,22.498390197753906,1.565199375152588,89.70742456918988,7.160369873046875,24.0,31.160369873046875,74.51811619439768,17447.82421875,81.25607299804688,50336.3203125,12.104973793029785,1125773.375,2019
99,85,99_85,88.380615234375,22.498390197753906,3.8423900604248047,279.52105131431694,7.1771240234375,24.0,31.1771240234375,74.398015196451,13746.3349609375,86.62093353271484,52843.34765625,12.312470436096191,789831.5,2019
99,86,99_86,88.39035034179688,22.498374938964844,1.502514123916626,134.93533012170337,6.88262939453125,24.0,30.88262939453125,76.2392603329839,11135.068359375,82.7165298461914,49228.375,11.749652862548828,530935.0625,2019
99,87,99_87,88.40008544921875,22.498367309570312,1.4995417594909668,241.3588240661443,6.873779296875,24.0,30.873779296875,76.38644581451794,6212.91455078125,72.5433120727539,37288.8828125,10.05103588104248,360312.375,2019
99,88,99_88,88.40982055664062,22.498367309570312,1.4786829948425293,648.3532148781075,6.762237548828125,24.0,30.762237548828125,77.09996116609739,2280.675048828125,52.4260368347168,25273.25390625,7.2553277015686035,64447.01171875,2019
100,58,100_58,88.11767578125,22.507240295410156,0.0,0.0,6.8436279296875,24.0,30.8436279296875,78.53020553737197,1961.4925537109375,0.0,923.21240234375,1.8296833038330078,96667.2578125,2019
100,59,100_59,88.12744140625,22.507247924804688,0.0,0.0,6.76055908203125,24.0,30.76055908203125,79.14923633807614,4368.66552734375,0.0601038821041584,2272.96484375,3.382291555404663,172414.21875,2019
